id,sample,q_result,new_q_result,final_q_result,next_yr_ver_q_result
226,3.4893398848511428,4,4.0,4.0,3
227,0.7281554785576381,1,1.0,1.0,1
228,8.833440597916619,4,,4.0,5
229,3.9375240260510673,4,,4.0,3
230,0.8788543642606177,1,1.0,1.0,1
231,0.7197705677545727,1,1.0,1.0,1
232,2.1906830118038005,3,3.0,3.0,2
233,0.07799324975275136,1,,1.0,1
234,0.6975750427434593,1,,1.0,1
235,1.6585151306212458,2,,2.0,2
236,1.4060294365029726,2,,2.0,2
237,1.8684879382482849,2,2.0,2.0,2
238,0.9756480451941627,1,1.0,1.0,1
239,2.6513569762845126,3,3.0,3.0,3
240,5.982117705961959,4,,4.0,4
241,0.3750977647008457,1,,1.0,1
242,2.185571503397345,3,3.0,3.0,2
243,0.42492609279448024,1,,1.0,1
244,3.785438034136499,4,,4.0,3
245,1.5128397949209629,2,,2.0,2
246,2.500134750698039,3,3.0,3.0,3
247,0.6073762787409129,1,,1.0,1
248,0.4694272999455933,1,,1.0,1
249,2.00862174938133,3,3.0,3.0,2
250,1.318366184601509,2,,2.0,2
251,8.461907528345325,4,,4.0,5
252,4.348664346855097,4,,4.0,3
253,4.142889231315643,4,,4.0,3
254,7.021475888925266,4,,4.0,5
255,0.26132575204339015,1,,1.0,1
256,2.4101752777288055,3,3.0,3.0,2
257,2.634645211712653,3,3.0,3.0,3
258,9.805488811471996,4,,4.0,5
259,1.0365587345298704,2,2.0,2.0,2
260,0.8265838218544026,1,1.0,1.0,1
261,0.3170615145637916,1,,1.0,1
262,0.04969827813794331,1,,1.0,1
263,7.957675490021247,4,,4.0,5
264,3.3252293021226595,4,4.0,4.0,3
265,4.613486167808263,4,,4.0,4
266,0.9927296498609186,1,1.0,1.0,1
267,2.6486416075325385,3,3.0,3.0,3
268,0.19827603312235742,1,,1.0,1
269,1.994423263014052,2,2.0,2.0,2
270,11.38207194522281,4,,4.0,5
271,6.274669788045571,4,,4.0,4
272,1.2381895811719978,2,2.0,2.0,2
273,9.776762687369882,4,,4.0,5
274,0.7907313422546794,1,1.0,1.0,1
275,8.946602064354105,4,,4.0,5
276,8.509920566995516,4,,4.0,5
277,4.816376329405957,4,,4.0,4
278,2.9863909408236076,3,3.0,3.0,3
279,6.221284311181511,4,,4.0,4
280,1.0402599133675554,2,2.0,2.0,2
281,5.670305118421527,4,,4.0,4
282,2.886035779306699,3,3.0,3.0,3
283,0.03997573744143604,1,,1.0,1
284,1.2796074645662783,2,2.0,2.0,2
285,0.48100228671797585,1,,1.0,1
286,12.023849445940959,4,,4.0,5
287,1.9523920299084505,2,2.0,2.0,2
288,2.063830423055445,3,3.0,3.0,2
289,3.060561263134592,4,4.0,4.0,3
290,1.3793739678585664,2,,2.0,2
291,0.4416751036061819,1,,1.0,1
292,5.1799001098978685,4,,4.0,4
293,0.6315998575737576,1,,1.0,1
294,2.148135955211605,3,3.0,3.0,2
295,0.7620341543050797,1,1.0,1.0,1
296,0.3089050857347691,1,,1.0,1
297,5.945671095375103,4,,4.0,4
298,10.826822885866378,4,,4.0,5
299,9.719889172569452,4,,4.0,5
300,7.111162780442039,4,,4.0,5
301,4.462289215093273,4,,4.0,3
302,1.2155486279470824,2,2.0,2.0,2
303,0.2537384674247444,1,,1.0,1
304,1.568902979593904,2,,2.0,2
305,0.7928113948079535,1,1.0,1.0,1
306,0.4263765401442623,1,,1.0,1
307,0.1647221312987122,1,,1.0,1
308,3.8794435342504068,4,,4.0,3
309,0.03447976127414237,1,,1.0,1
310,4.4166124701648855,4,,4.0,3
311,0.4767995522754302,1,,1.0,1
312,0.2485868051116027,1,,1.0,1
313,0.2816236454363027,1,,1.0,1
314,3.344662306046839,4,4.0,4.0,3
315,0.8445720561471289,1,1.0,1.0,1
316,1.636973169698068,2,,2.0,2
317,2.4450550251133714,3,3.0,3.0,2
318,5.910172747513315,4,,4.0,4
319,3.8953368942483655,4,,4.0,3
320,0.9454800930363966,1,1.0,1.0,1
321,0.42290366526202045,1,,1.0,1
322,0.170899608675065,1,,1.0,1
323,1.0768839577442777,2,2.0,2.0,2
324,0.9119146830562512,1,1.0,1.0,1
325,1.8271933811091585,2,2.0,2.0,2
326,3.4492241790058324,4,4.0,4.0,3
327,3.5684887477727694,4,,4.0,3
328,1.0002100072005096,2,2.0,2.0,2
329,1.4337539844542762,2,,2.0,2
330,0.5995666097519782,1,,1.0,1
331,4.661236475587799,4,,4.0,4
332,0.1755837080382152,1,,1.0,1
333,3.5820401108890154,4,,4.0,3
334,4.524645682612212,4,,4.0,4
335,4.50723843386138,4,,4.0,4
336,0.9009752358655705,1,1.0,1.0,1
337,1.4043193521589057,2,,2.0,2
338,2.657281926758664,3,3.0,3.0,3
339,0.9557515662539287,1,1.0,1.0,1
340,1.390170078479858,2,,2.0,2
341,0.6584044921931905,1,,1.0,1
342,1.8477578792914362,2,2.0,2.0,2
343,0.13691416083193697,1,,1.0,1
344,4.825253567165943,4,,4.0,4
345,0.24023657768754447,1,,1.0,1
346,2.1946360250145176,3,3.0,3.0,2
347,1.099353872101094,2,2.0,2.0,2
348,2.585002474172367,3,3.0,3.0,3
349,9.614426257619698,4,,4.0,5
350,3.1117353103112806,4,4.0,4.0,3
351,0.10800848785550413,1,,1.0,1
352,1.6884756052132532,2,,2.0,2
353,2.1401528428653744,3,3.0,3.0,2
354,2.3047599948847988,3,3.0,3.0,2
355,3.431386123726324,4,4.0,4.0,3
356,0.9755126252489883,1,1.0,1.0,1
357,0.41385968810827517,1,,1.0,1
358,1.496076975267834,2,,2.0,2
359,9.398488182089675,4,,4.0,5
360,0.6215555425784819,1,,1.0,1
361,7.029719895947387,4,,4.0,5
362,2.3545110357348458,3,3.0,3.0,2
363,1.8314485338836815,2,2.0,2.0,2
364,6.412264950779636,4,,4.0,4
365,1.8408126583966546,2,2.0,2.0,2
366,3.863885930465047,4,,4.0,3
367,1.527607433856022,2,,2.0,2
368,7.031608861553529,4,,4.0,5
369,3.513791085163434,4,,4.0,3
370,3.6081413342018402,4,,4.0,3
371,1.1912428676409252,2,2.0,2.0,2
372,4.241349945156483,4,,4.0,3
373,3.032307480478007,4,4.0,4.0,3
374,0.8233905646715267,1,1.0,1.0,1
375,0.5249851449145986,1,,1.0,1
376,4.774668364486415,4,,4.0,4
377,9.594764938036793,4,,4.0,5
378,1.8382363476234533,2,2.0,2.0,2
379,2.682004224296256,3,3.0,3.0,3
380,5.849930749531737,4,,4.0,4
381,1.8331726801491568,2,2.0,2.0,2
382,9.101827846275595,4,,4.0,5
383,2.572305341785235,3,3.0,3.0,3
384,5.1572079511263285,4,,4.0,4
385,7.185539596189258,4,,4.0,5
386,5.070704768556551,4,,4.0,4
387,0.5209696879820672,1,,1.0,1
388,2.973838514031988,3,3.0,3.0,3
389,1.5246583614355835,2,,2.0,2
390,0.19429708729402484,1,,1.0,1
391,1.6551108381546409,2,,2.0,2
392,0.8979851522361476,1,1.0,1.0,1
393,5.672187517668311,4,,4.0,4
394,0.10161556632236211,1,,1.0,1
395,9.581285649256142,4,,4.0,5
396,1.3172309515667515,2,,2.0,2
397,1.3234644349433853,2,,2.0,2
398,0.049389845577063496,1,,1.0,1
399,0.614556804055668,1,,1.0,1
400,1.5387809943400765,2,,2.0,2
401,7.9475649523388725,4,,4.0,5
402,0.3147982555563342,1,,1.0,1
403,8.717758812898893,4,,4.0,5
404,6.108882502649418,4,,4.0,4
405,1.8163013331359639,2,2.0,2.0,2
406,1.186696779160242,2,2.0,2.0,2
407,0.7948048016140965,1,1.0,1.0,1
408,2.859367612740791,3,3.0,3.0,3
409,0.10090177050132063,1,,1.0,1
410,0.047187363106929184,1,,1.0,1
411,1.6800251380838063,2,,2.0,2
412,0.21150583790633576,1,,1.0,1
413,0.8708202342011988,1,1.0,1.0,1
414,0.7498524630115884,1,1.0,1.0,1
415,0.8758382261058941,1,1.0,1.0,1
416,0.42142713883896843,1,,1.0,1
417,0.03632773427473443,1,,1.0,1
418,0.368145036491049,1,,1.0,1
419,2.8907780555995606,3,3.0,3.0,3
420,10.978685866413462,4,,4.0,5
421,13.920838574305709,4,,4.0,5
422,1.5780923930983692,2,,2.0,2
423,0.533630282421685,1,,1.0,1
424,3.0546527592854176,4,4.0,4.0,3
425,2.021830353871218,3,3.0,3.0,2
426,13.643472266540849,4,,4.0,5
427,0.2026024736264872,1,,1.0,1
428,4.586816611035964,4,,4.0,4
429,1.020711634550631,2,2.0,2.0,2
430,0.8289155860331712,1,1.0,1.0,1
431,3.25860994212988,4,4.0,4.0,3
432,0.8473401426250153,1,1.0,1.0,1
433,3.288577713673827,4,4.0,4.0,3
434,2.1851327441703905,3,3.0,3.0,2
435,1.6554063721016474,2,,2.0,2
436,2.4269390676591653,3,3.0,3.0,2
437,1.0150383573911026,2,2.0,2.0,2
438,3.6783966239014645,4,,4.0,3
439,1.6076963816120804,2,,2.0,2
440,1.3414197132591785,2,,2.0,2
441,5.29226215463856,4,,4.0,4
442,7.769478266331017,4,,4.0,5
443,0.14129781290126922,1,,1.0,1
444,0.7943468285450125,1,1.0,1.0,1
445,1.2855228404082844,2,2.0,2.0,2
446,5.06165483317185,4,,4.0,4
447,12.699046821689263,4,,4.0,5
448,10.41856721469905,4,,4.0,5
449,7.060004412289087,4,,4.0,5
450,1.0553021531856603,2,2.0,2.0,2
451,14.489160457950433,4,,4.0,5
452,0.860727278058696,1,1.0,1.0,1
453,0.33583361145086954,1,,1.0,1
454,9.044904980740618,4,,4.0,5
455,0.7974496465744386,1,1.0,1.0,1
456,3.5113071862757286,4,,4.0,3
457,0.1803851291503357,1,,1.0,1
458,3.935889203418749,4,,4.0,3
459,6.40410713753713,4,,4.0,4
460,0.954163626212352,1,1.0,1.0,1
461,1.4295474640155386,2,,2.0,2
462,1.4066344684251788,2,,2.0,2
463,4.1443773000581245,4,,4.0,3
464,0.8146673782137843,1,1.0,1.0,1
465,0.5656941711726478,1,,1.0,1
466,1.7896497537760823,2,2.0,2.0,2
467,1.0892365329558522,2,2.0,2.0,2
468,5.48257883064022,4,,4.0,4
469,0.8144099090276367,1,1.0,1.0,1
470,2.093812653191642,3,3.0,3.0,2
471,8.572275890755266,4,,4.0,5
472,3.0153469658562604,4,4.0,4.0,3
473,6.058753507702845,4,,4.0,4
474,8.450734981492976,4,,4.0,5
475,4.168075495027791,4,,4.0,3
476,3.6076720219499174,4,,4.0,3
477,10.322831733253405,4,,4.0,5
478,15.555389099093553,4,,4.0,5
479,1.8034639451282386,2,2.0,2.0,2
480,0.22051912742703939,1,,1.0,1
481,1.0392999839675063,2,2.0,2.0,2
482,0.49587904711478065,1,,1.0,1
483,1.6212081087231307,2,,2.0,2
484,0.4222354599387115,1,,1.0,1
485,2.779915790658853,3,3.0,3.0,3
486,1.4477256485698242,2,,2.0,2
487,6.772430361038017,4,,4.0,5
488,10.30687010407367,4,,4.0,5
489,2.3748273167161784,3,3.0,3.0,2
490,0.9640209054779141,1,1.0,1.0,1
491,2.6911590479328757,3,3.0,3.0,3
492,6.812130368853138,4,,4.0,5
493,1.5663339339040165,2,,2.0,2
494,2.4094103597764933,3,3.0,3.0,2
495,0.9509321307730564,1,1.0,1.0,1
496,1.8233543090790865,2,2.0,2.0,2
497,1.5410568057202119,2,,2.0,2
498,0.8567067804843644,1,1.0,1.0,1
499,2.1148479608411916,3,3.0,3.0,2
500,1.1148472663966662,2,2.0,2.0,2
501,1.4005930325121172,2,,2.0,2
502,2.233134750151131,3,3.0,3.0,2
503,4.166031869269331,4,,4.0,3
504,1.2171790227401869,2,2.0,2.0,2
505,7.7373394747672135,4,,4.0,5
506,5.948437717456151,4,,4.0,4
507,0.14974682405443931,1,,1.0,1
508,0.8776518106469483,1,1.0,1.0,1
509,1.7725056895328497,2,2.0,2.0,2
510,0.3315476410384493,1,,1.0,1
511,1.2853230845929877,2,2.0,2.0,2
512,4.042346450589623,4,,4.0,3
513,3.4231299917472606,4,4.0,4.0,3
514,2.921635822959673,3,3.0,3.0,3
515,3.7190942890754095,4,,4.0,3
516,0.6879515330670354,1,,1.0,1
517,1.2542749826124069,2,2.0,2.0,2
518,3.3832813364201817,4,4.0,4.0,3
519,6.341720425002846,4,,4.0,4
520,2.35367008883233,3,3.0,3.0,2
521,0.9967818876814973,1,1.0,1.0,1
522,0.0921053127828845,1,,1.0,1
523,3.717109530788342,4,,4.0,3
524,0.023746042142416067,1,,1.0,1
525,1.3988910568040798,2,,2.0,2
526,2.268498743159617,3,3.0,3.0,2
527,7.657429413893417,4,,4.0,5
528,0.28126616596480997,1,,1.0,1
529,1.5623365898099992,2,,2.0,2
530,0.07384093623381893,1,,1.0,1
531,1.2584379799674568,2,2.0,2.0,2
532,2.9204176111025832,3,3.0,3.0,3
533,0.9816311633602578,1,1.0,1.0,1
534,0.7062175925385845,1,1.0,1.0,1
535,0.3688876913283522,1,,1.0,1
536,2.5821441031704433,3,3.0,3.0,3
537,3.5649874791440856,4,,4.0,3
538,3.3438330306577697,4,4.0,4.0,3
539,8.919624805966635,4,,4.0,5
540,0.008120622522045678,1,,1.0,1
541,3.1255334114014266,4,4.0,4.0,3
542,2.751815417141551,3,3.0,3.0,3
543,2.6655861381352803,3,3.0,3.0,3
544,9.871946946186675,4,,4.0,5
545,0.05104686433472579,1,,1.0,1
546,3.5769473436022627,4,,4.0,3
547,5.040847218699633,4,,4.0,4
548,2.138869466959426,3,3.0,3.0,2
549,1.219238584439262,2,2.0,2.0,2
550,4.6939696501723445,4,,4.0,4
551,0.30690534717482365,1,,1.0,1
552,1.7503805566197332,2,2.0,2.0,2
553,2.2016098810741704,3,3.0,3.0,2
554,3.5520832177445505,4,,4.0,3
555,0.2858534561102402,1,,1.0,1
556,0.7753777528989174,1,1.0,1.0,1
557,1.5844319878618986,2,,2.0,2
558,2.9288760696333793,3,3.0,3.0,3
559,6.5400613548355615,4,,4.0,5
560,2.8934992697143764,3,3.0,3.0,3
561,0.4297461169514761,1,,1.0,1
562,11.82437596139545,4,,4.0,5
563,6.162157401983696,4,,4.0,4
564,2.0958106855838587,3,3.0,3.0,2
565,7.666553216089953,4,,4.0,5
566,2.338605087816112,3,3.0,3.0,2
567,7.703798057166956,4,,4.0,5
568,5.314059929987813,4,,4.0,4
569,10.353029977867722,4,,4.0,5
570,7.56905237287664,4,,4.0,5
571,0.11009719592103923,1,,1.0,1
572,0.5762867167039736,1,,1.0,1
573,1.4786362946829357,2,,2.0,2
574,9.11859466836683,4,,4.0,5
575,1.0701487749876069,2,2.0,2.0,2
576,0.5247307832523083,1,,1.0,1
577,6.522698752943624,4,,4.0,5
578,1.7739083612725022,2,2.0,2.0,2
579,7.15384614030236,4,,4.0,5
580,0.5238833683694578,1,,1.0,1
581,3.246305619937777,4,4.0,4.0,3
582,1.7408687801933125,2,2.0,2.0,2
583,0.2387104573844485,1,,1.0,1
584,3.576756724295265,4,,4.0,3
585,0.8526592418260245,1,1.0,1.0,1
586,0.12126473215468514,1,,1.0,1
587,0.18544844487725953,1,,1.0,1
588,0.18907032696172874,1,,1.0,1
589,7.149204811244202,4,,4.0,5
590,4.039881833149683,4,,4.0,3
591,6.850181993634768,4,,4.0,5
592,3.349555763097541,4,4.0,4.0,3
593,2.258308961656773,3,3.0,3.0,2
594,1.0891414574155687,2,2.0,2.0,2
595,18.587729019058745,4,,4.0,5
596,1.3491401105338348,2,,2.0,2
597,1.9083103654348754,2,2.0,2.0,2
598,1.4256283075553822,2,,2.0,2
599,11.665934647562539,4,,4.0,5
600,0.5758737001354094,1,,1.0,1
601,1.1924372484805563,2,2.0,2.0,2
602,3.421573375531433,4,4.0,4.0,3
603,0.19588079709506045,1,,1.0,1
604,2.803741223963458,3,3.0,3.0,3
605,1.9482321682186092,2,2.0,2.0,2
606,1.0022252386989776,2,2.0,2.0,2
607,0.8170537015353895,1,1.0,1.0,1
608,2.167806718135391,3,3.0,3.0,2
609,1.3762539109263279,2,,2.0,2
610,1.8292865146498811,2,2.0,2.0,2
611,1.2351017429139557,2,2.0,2.0,2
612,10.569453786227232,4,,4.0,5
613,0.42966981713907987,1,,1.0,1
614,0.3054469290435491,1,,1.0,1
615,1.2620030308956793,2,2.0,2.0,2
616,2.6823176922057526,3,3.0,3.0,3
617,3.2291713452337376,4,4.0,4.0,3
618,1.5187918678735917,2,,2.0,2
619,21.700431003183905,4,,4.0,5
620,1.3010984007914561,2,,2.0,2
621,3.834006455203788,4,,4.0,3
622,3.0448768606648438,4,4.0,4.0,3
623,5.030804227125464,4,,4.0,4
624,11.217445729390494,4,,4.0,5
625,6.6162024597150175,4,,4.0,5
626,4.338922682739399,4,,4.0,3
627,3.5944541235135374,4,,4.0,3
628,1.2261529391836685,2,2.0,2.0,2
629,0.479399341703161,1,,1.0,1
630,0.19405080477508524,1,,1.0,1
631,0.8308266717382686,1,1.0,1.0,1
632,1.698388645662492,2,,2.0,2
633,2.2144102523036793,3,3.0,3.0,2
634,4.449520226386541,4,,4.0,3
635,9.563652429886094,4,,4.0,5
636,0.3743792676053847,1,,1.0,1
637,0.33952000317488423,1,,1.0,1
638,2.672561454986232,3,3.0,3.0,3
639,4.104162083618656,4,,4.0,3
640,5.654593776744326,4,,4.0,4
641,8.238755655072264,4,,4.0,5
642,12.29980408071194,4,,4.0,5
643,1.5314854962427296,2,,2.0,2
644,1.4357296971683433,2,,2.0,2
645,0.4798326584853422,1,,1.0,1
646,3.464923591948459,4,4.0,4.0,3
647,3.207993221421554,4,4.0,4.0,3
648,5.942865869562309,4,,4.0,4
649,0.3069554247031484,1,,1.0,1
650,2.066132553862206,3,3.0,3.0,2
651,2.6102397431696125,3,3.0,3.0,3
652,0.8294630523859094,1,1.0,1.0,1
653,0.5554681726599925,1,,1.0,1
654,5.88936991190092,4,,4.0,4
655,0.18095407109316936,1,,1.0,1
656,1.9081514280743432,2,2.0,2.0,2
657,0.3693313579180837,1,,1.0,1
658,1.8322625429515509,2,2.0,2.0,2
659,11.730423283348275,4,,4.0,5
660,1.6534138354889036,2,,2.0,2
661,5.837353738414424,4,,4.0,4
662,0.37436255875075325,1,,1.0,1
663,0.9492821732414571,1,1.0,1.0,1
664,1.5515007654295045,2,,2.0,2
665,1.53153771836134,2,,2.0,2
666,3.338591390119882,4,4.0,4.0,3
667,1.2680693880954466,2,2.0,2.0,2
668,3.7528459643800636,4,,4.0,3
